id,station_id,city_slug,district_slug,address_en,title,provider,external_id,sensor_type,latitude,longitude,altitude,first_measurement_time,last_measurement_time,is_suspicious
511,197,yerevan,shengavit,"Sevan St. 21/4","ք. Երևան, Սևանի փ.21/4",yerevan_gis,DYPFH8492,CLARITY_NODE,40.151620,44.503721,,"2025-05-21 14:00:00","2025-08-04 07:00:00",false
512,198,yerevan,malatia-sebastia,"Monte Melkonyan street, 2","ք. Երևան, Մ. Մելքոնյան փողոց 2",yerevan_gis,DKBXF8314,CLARITY_NODE,40.180621,44.479755,,"2025-05-21 18:00:00","2025-09-15 19:00:00",false
513,198,yerevan,malatia-sebastia,"Monte Melkonyan street, 2","ք. Երևան, Մ. Մելքոնյան փողոց 2",yerevan_gis,DYTGG3915,CLARITY_NODE,40.181350,44.479177,,"2025-05-21 18:00:00","2025-09-15 19:00:00",false
514,50,yerevan,kentron,"Edvard Mirzoyan street, 5","ք․Երևան, Էդվարդ Միրզոյան 5 ",yerevan_gis,DJLTH8744,CLARITY_NODE,40.196332,44.507883,,"2025-05-26 11:00:00","2025-07-16 04:00:00",false
515,62,yerevan,shengavit,"Hayk Hovsepyan street, 31","ք․ Երևան, Հ.Հովսեփյան 31 ",yerevan_gis,DXHVN1583,CLARITY_NODE,40.147822,44.480929,,"2025-05-26 18:00:00","2025-09-15 19:00:00",false
516,36,yerevan,davtashen,"10th street Davtashen, 15/5","ք․ Երևան,  Պարոնյան 15/5 ",yerevan_gis,DBVVV1447,CLARITY_NODE,40.220139,44.483960,,"2025-06-04 11:00:00","2025-09-01 02:00:00",false
517,18,yerevan,kentron,"Adana street","Castle Yerevan",armaqi,312,armaqi,40.173942,44.491488,,"2025-06-04 18:00:00","2025-07-31 23:40:44",false
518,196,yerevan,malatia-sebastia,"Noah district","48, Ной микрорайон, Ереван, 0065, Армения",armaqi,247,armaqi,40.185175,44.465895,,"2025-02-14 02:00:00","2025-09-16 12:12:18",false
519,1,yerevan,nor-nork,Bagrevand,"Engineering City",armaqi,315,armaqi,40.200545,44.581225,,"2025-06-09 17:00:00","2025-09-16 12:09:20",false
520,200,yerevan,shengavit,"Manandyan street",Booop,armaqi,316,armaqi,40.149000,44.480000,,"2025-06-09 23:00:00","2025-09-16 12:11:05",false
521,199,yerevan,kentron,"Zakyan street","1, 1-й переулок улицы Закияна, Кентрон, Ереван, 0015, Армения",armaqi,317,armaqi,40.176941,44.505035,,"2025-06-10 00:00:00","2025-09-16 12:13:16",false
522,205,yerevan,kentron,"Surb Grigor Lusavorich Street","Сурб Григора Лусаворича 12/10",armaqi,318,armaqi,40.177000,44.504000,,"2025-06-15 13:00:00","2025-09-16 12:12:20",false
523,202,darpas,,Darpas,,sensor_community,94745,SDS011,40.836167,44.427104,1369.10,"2025-06-17 18:04:37","2025-09-16 12:14:14",false
524,201,tsaghkadzor,,"Kechi house 2","Kechi House, Tsaghkadzor, Armenia",iqair,2b7ecaa11384c413c06b,iqair,40.528050,44.712004,,"2025-06-19 06:00:00","2025-09-09 22:00:00",false
525,133,yerevan,malatia-sebastia,"Tsitsernakaberd highway, 9/1","ք․ Երևան,   Ծիծեռնակաբերդի խճ. 9/1",yerevan_gis,DAQTH5324,CLARITY_NODE,40.179722,44.484982,,"2025-06-19 13:00:00","2025-09-15 19:00:00",false
526,204,yerevan,ajapnyak,"Arzumanyan Street 8/2","ք. Երևան, Արզումանյան փողոց 8/2",yerevan_gis,DNHXP3141,CLARITY_NODE,40.194505,44.476334,,"2025-06-19 13:00:00","2025-09-15 19:00:00",false
527,204,yerevan,ajapnyak,"Arzumanyan Street 8/2","ք. Երևան, Արզումանյան փողոց 8/2",yerevan_gis,DEQLZ7591,CLARITY_NODE,40.194195,44.476471,,"2025-06-19 13:00:00","2025-09-15 19:00:00",false
528,203,yerevan,avan,"Acharyan Street, 39/23","ք. Երևան, Աճառյան փողոց 39/23",yerevan_gis,DFJLG0805,CLARITY_NODE,40.223488,44.552196,,"2025-06-19 15:00:00","2025-09-15 19:00:00",false
529,203,yerevan,avan,"Acharyan Street, 39/23","ք. Երևան, Աճառյան փողոց 39/23",yerevan_gis,DWAKV8617,CLARITY_NODE,40.223751,44.551438,,"2025-06-19 15:00:00","2025-09-15 19:00:00",false
530,33,yerevan,kentron,"Gevorg Emin street, 12","ք. Երևան, Գևորգ Էմին 12",yerevan_gis,DHVMD0907,CLARITY_NODE,40.194414,44.509602,,"2025-07-01 16:00:00","2025-09-15 19:00:00",false
531,33,yerevan,kentron,"Gevorg Emin street, 12","ք. Երևան, Գևորգ Էմին 12",yerevan_gis,DNXJV2139,CLARITY_NODE,40.193993,44.509110,,"2025-07-01 16:00:00","2025-09-15 19:00:00",false
532,38,yerevan,shengavit,"Arshakunyats avenue, 192","ք․ Երևան, Արշակունյաց պողոտա 192",yerevan_gis,DERVL8658,CLARITY_NODE,40.144987,44.496617,,"2025-07-11 18:00:00","2025-09-15 19:00:00",false
533,38,yerevan,shengavit,"Arshakunyats avenue, 192","ք․ Երևան, Արշակունյաց պողոտա 192",yerevan_gis,DKUFM1076,CLARITY_NODE,40.144860,44.497045,,"2025-07-11 18:00:00","2025-09-15 19:00:00",false
534,32,yerevan,noragavit,"Artashat Highway, 101/2","ք. Երևան, Գրիբոյեդովի 17",yerevan_gis,DMRHC3683,CLARITY_NODE,40.108538,44.470834,,"2025-07-23 11:00:00","2025-09-15 19:00:00",false
535,207,mkhchyan,,"Tumo Labs","Ararat, Mkhchyan",climate_net,48,climatenet-v1,40.022674,44.486736,,"2025-07-24 13:00:00","2025-09-16 12:15:00",false
539,206,yerevan,nor-nork,"Tevosyan street, 113/48","ք. Երևան, Քոչինյան 7/9 ",yerevan_gis,DZBSK1952,CLARITY_NODE,40.189318,44.595999,,"2025-08-04 09:00:00","2025-09-15 19:00:00",false
540,206,yerevan,nor-nork,"Tevosyan street, 113/48","ք. Երևան, Քոչինյան 7/9 ",yerevan_gis,DARTX7159,CLARITY_NODE,40.189596,44.596197,,"2025-08-04 09:00:00","2025-09-15 19:00:00",false
541,32,yerevan,noragavit,"Artashat Highway, 101/2","ք. Երևան, Սևանի փ.21/4",yerevan_gis,DTLAF6600,CLARITY_NODE,40.109151,44.471606,,"2025-08-06 11:00:00","2025-09-15 19:00:00",false
542,208,yerevan,kentron,"Bagramyan Residence","ք. Երևան, Բաղրամյան 37",yerevan_gis,DZMQH7059,CLARITY_NODE,40.191740,44.502114,,"2025-08-12 15:00:00","2025-09-15 19:00:00",false
543,208,yerevan,kentron,"Bagramyan Residence","ք. Երևան, Բաղրամյան 37",yerevan_gis,DWUKZ0513,CLARITY_NODE,40.192131,44.502135,,"2025-08-12 15:00:00","2025-09-15 19:00:00",false
544,,,,,"ք. Երևան, Պարույր Սևակի փողոց 5/1",yerevan_gis,DJXCX8806,CLARITY_NODE,40.209000,44.535310,,"2025-08-20 16:00:00","2025-09-15 19:00:00",false
545,,,,,"ք. Երևան, Պարույր Սևակի փողոց 5/1",yerevan_gis,DWHJE2009,CLARITY_NODE,40.209026,44.535585,,"2025-08-20 16:00:00","2025-09-15 19:00:00",false
546,,,,,"ք. Երևան, Աշոտ Հովհաննիսյան 21 ",yerevan_gis,DITPB6077,CLARITY_NODE,40.192423,44.575337,,"2025-08-25 18:00:00","2025-09-15 19:00:00",false
547,,,,,"Smart City 2",iqair,68b7aac1ca40bbb528667c6a,iqair,40.204300,44.593300,,"2025-09-03 06:00:00","2025-09-16 12:00:00",false
548,,,,,"ք․ Երևան, Մ․ Ֆրունզեի 10/4",yerevan_gis,DNRQE2095,CLARITY_NODE,40.148754,44.493423,,"2025-09-04 11:00:00","2025-09-15 19:00:00",false
