timestamp_utc,label,origin_lat,origin_lng,dest_lat,dest_lng,duration_sec,static_sec,distance_m,congestion_index,advisory_json
2025-10-26T18:20:05.906803+00:00,Barekamutyun_to_Khatchatur_Abovyan_Square_AB,40.1969,44.4951,40.1916,44.5282,482,492,4088,0.98,{}
2025-10-26T18:20:05.906803+00:00,Barekamutyun_to_Khatchatur_Abovyan_Square_BA,40.1916,44.5282,40.1969,44.4951,466,532,4617,0.876,{}
2025-10-26T18:20:05.906803+00:00,Yeritasardakan_to_Republic_Square_AB,40.1862,44.5199,40.178,44.5129,397,409,1506,0.971,{}
2025-10-26T18:20:05.906803+00:00,Yeritasardakan_to_Republic_Square_BA,40.178,44.5129,40.1862,44.5199,397,464,1874,0.856,{}
2025-10-26T18:20:05.906803+00:00,Republic_Square_to_Noy_Factory_AB,40.178,44.5129,40.1829,44.5164,229,260,1235,0.881,{}
2025-10-26T18:20:05.906803+00:00,Republic_Square_to_Noy_Factory_BA,40.1829,44.5164,40.178,44.5129,204,226,1032,0.903,{}
2025-10-26T18:25:01.092912+00:00,Khatchatur_Abovyan_Square_to_Charbakh_AB,40.1916,44.5282,40.1406,44.4708,1023,1150,10671,0.89,{}
2025-10-26T18:25:01.092912+00:00,Khatchatur_Abovyan_Square_to_Charbakh_BA,40.1406,44.4708,40.1916,44.5282,1161,1346,10975,0.863,{}
2025-10-26T18:25:01.092912+00:00,Charbakh_to_Argavand_AB,40.1406,44.4708,40.1558,44.4385,578,659,4593,0.877,{}
2025-10-26T18:25:01.092912+00:00,Charbakh_to_Argavand_BA,40.1558,44.4385,40.1406,44.4708,568,717,4772,0.792,{}
2025-10-26T18:25:01.092912+00:00,Zvartnots_Airport_to_Republic_Square_AB,40.1523,44.3968,40.178,44.5129,1444,1562,13106,0.924,{}
2025-10-26T18:25:01.092912+00:00,Zvartnots_Airport_to_Republic_Square_BA,40.178,44.5129,40.1523,44.3968,1246,1248,11965,0.998,{}
2025-10-26T18:25:01.092912+00:00,Noy_factory_to_Aram_Khachaturian_Concert_Hall_AB,40.1829,44.5164,40.1863,44.5151,217,219,723,0.991,{}
2025-10-26T18:25:01.092912+00:00,Noy_factory_to_Aram_Khachaturian_Concert_Hall_BA,40.1863,44.5151,40.1829,44.5164,177,176,542,1.006,{}
2025-10-26T18:25:01.092912+00:00,Barekamutyun_to_Aram_Khachaturian_Concert_Hall_AB,40.1969,44.4951,40.1863,44.5151,462,516,2973,0.895,{}
2025-10-26T18:25:01.092912+00:00,Barekamutyun_to_Aram_Khachaturian_Concert_Hall_BA,40.1863,44.5151,40.1969,44.4951,407,447,2582,0.911,{}
2025-10-26T18:25:01.092912+00:00,Khatchatur_Abovyan_Square_to_Shangri_La_Yerevan_AB,40.1916,44.5282,40.2526,44.5895,804,887,10130,0.906,{}
2025-10-26T18:25:01.092912+00:00,Khatchatur_Abovyan_Square_to_Shangri_La_Yerevan_BA,40.2526,44.5895,40.1916,44.5282,884,991,10562,0.892,{}
2025-10-26T18:25:01.092912+00:00,Khatchatur_Abovyan_Square_to_Winter_Park_AB,40.1916,44.5282,40.2119,44.5306,472,513,3757,0.92,{}
2025-10-26T18:25:01.092912+00:00,Khatchatur_Abovyan_Square_to_Winter_Park_BA,40.2119,44.5306,40.1916,44.5282,434,476,3936,0.912,{}
2025-10-26T18:25:01.092912+00:00,Barekamutyun_to_Almast_railway_station_AB,40.1969,44.4951,40.2051,44.5505,861,1024,6414,0.841,{}
2025-10-26T18:25:01.092912+00:00,Barekamutyun_to_Almast_railway_station_BA,40.2051,44.5505,40.1969,44.4951,763,940,5882,0.812,{}
2025-10-26T18:25:01.092912+00:00,Datvashen_to_Embassy_of_the_USA_AB,40.2168,44.487,40.1647,44.4813,756,849,6819,0.89,{}
2025-10-26T18:25:01.092912+00:00,Datvashen_to_Embassy_of_the_USA_BA,40.1647,44.4813,40.2168,44.487,782,861,7134,0.908,{}
2025-10-26T18:25:01.092912+00:00,Datvashen_to_Yerevan_Park_AB,40.2168,44.487,40.1753,44.5072,789,1002,6743,0.787,{}
2025-10-26T18:25:01.092912+00:00,Datvashen_to_Yerevan_Park_BA,40.1753,44.5072,40.2168,44.487,791,901,6407,0.878,{}
2025-10-26T18:25:01.092912+00:00,Aram_Khachaturian_Concert_Hall_to_Red_Hotel_Yerevan_AB,40.1863,44.5151,40.1656,44.5164,484,611,3293,0.792,{}
2025-10-26T18:25:01.092912+00:00,Aram_Khachaturian_Concert_Hall_to_Red_Hotel_Yerevan_BA,40.1656,44.5164,40.1863,44.5151,600,698,3270,0.86,{}
2025-10-26T18:25:01.092912+00:00,Khatchatur_Abovyan_Square_to_Aram_Khachaturian_Concert_Hall_AB,40.1916,44.5282,40.1863,44.5151,280,360,1869,0.778,{}
2025-10-26T18:25:01.092912+00:00,Khatchatur_Abovyan_Square_to_Aram_Khachaturian_Concert_Hall_BA,40.1863,44.5151,40.1916,44.5282,284,328,1547,0.866,{}
2025-10-26T18:25:01.092912+00:00,Khatchatur_Abovyan_Square_to_Nork_Marash_Yerevan_AB,40.1916,44.5282,40.1813,44.5405,525,630,4808,0.833,{}
2025-10-26T18:25:01.092912+00:00,Khatchatur_Abovyan_Square_to_Nork_Marash_Yerevan_BA,40.1813,44.5405,40.1916,44.5282,396,462,3517,0.857,{}
2025-10-26T18:25:01.092912+00:00,Matenadaran_to_Embassy_of_Germany_Yerevan_AB,40.1921,44.5211,40.1762,44.5163,466,545,3578,0.855,{}
2025-10-26T18:25:01.092912+00:00,Matenadaran_to_Embassy_of_Germany_Yerevan_BA,40.1762,44.5163,40.1921,44.5211,605,693,2971,0.873,{}
2025-10-26T18:25:01.092912+00:00,Embassy_of_Germany_Yerevan_to_State_Museum_of_Nature_of_Armenia_Yerevan_AB,40.1762,44.5163,40.1656,44.5127,247,276,1343,0.895,{}
2025-10-26T18:25:01.092912+00:00,Embassy_of_Germany_Yerevan_to_State_Museum_of_Nature_of_Armenia_Yerevan_BA,40.1656,44.5127,40.1762,44.5163,299,386,1739,0.775,{}
2025-10-26T18:25:01.092912+00:00,Sasuntsi_Davit_Statue_to_Eurobaza_Yerevan_AB,40.1553,44.5094,40.1208,44.5145,530,587,4432,0.903,{}
2025-10-26T18:25:01.092912+00:00,Sasuntsi_Davit_Statue_to_Eurobaza_Yerevan_BA,40.1208,44.5145,40.1553,44.5094,602,658,4533,0.915,{}
2025-10-26T18:25:01.092912+00:00,Shengavit_Yerevan_to_Ajapnyak_Yerevan_AB,40.1512,44.4832,40.2048,44.4614,897,1012,8324,0.886,{}
2025-10-26T18:25:01.092912+00:00,Shengavit_Yerevan_to_Ajapnyak_Yerevan_BA,40.2048,44.4614,40.1512,44.4832,757,857,7282,0.883,{}
2025-10-26T18:25:01.092912+00:00,Ajapnyak_Yerevan_to_Zovuni_Yerevan_AB,40.2048,44.4614,40.2256,44.5096,587,678,6869,0.866,{}
2025-10-26T18:25:01.092912+00:00,Ajapnyak_Yerevan_to_Zovuni_Yerevan_BA,40.2256,44.5096,40.2048,44.4614,519,564,6275,0.92,{}
2025-10-26T18:25:01.092912+00:00,Ajapnyak_Yerevan_to_Proshyan_Yerevan_AB,40.2048,44.4614,40.2509,44.4218,620,666,8313,0.931,{}
2025-10-26T18:25:01.092912+00:00,Ajapnyak_Yerevan_to_Proshyan_Yerevan_BA,40.2509,44.4218,40.2048,44.4614,1029,1035,18737,0.994,{}
2025-10-26T18:25:01.092912+00:00,Republic_Square_Yerevan_to_Sasuntsi_Davit_Statue_Yerevan_AB,40.178,44.5129,40.1553,44.5094,441,485,2765,0.909,{}
2025-10-26T18:25:01.092912+00:00,Republic_Square_Yerevan_to_Sasuntsi_Davit_Statue_Yerevan_BA,40.1553,44.5094,40.178,44.5129,417,493,2738,0.846,{}
2025-10-26T18:25:01.092912+00:00,Ararat_Museum_Yerevan_to_Hotel_Aleppo_Yerevan_AB,40.1738,44.5013,40.1872,44.4614,463,473,4784,0.979,{}
2025-10-26T18:25:01.092912+00:00,Ararat_Museum_Yerevan_to_Hotel_Aleppo_Yerevan_BA,40.1872,44.4614,40.1738,44.5013,619,689,6908,0.898,{}
2025-10-26T18:25:01.092912+00:00,Argavand_Yerevan_to_Bangladesh_Mall_Yerevan_AB,40.1525,44.4473,40.1601,44.44,228,252,2491,0.905,{}
2025-10-26T18:25:01.092912+00:00,Argavand_Yerevan_to_Bangladesh_Mall_Yerevan_BA,40.1601,44.44,40.1525,44.4473,222,215,1835,1.033,{}
2025-10-26T18:25:01.092912+00:00,Central_Cemetery_Tomakh_Yerevan_to_Jrvezh_Yerevan_AB,40.2112,44.5732,40.1883,44.5957,412,468,3809,0.88,{}
2025-10-26T18:25:01.092912+00:00,Central_Cemetery_Tomakh_Yerevan_to_Jrvezh_Yerevan_BA,40.1883,44.5957,40.2112,44.5732,430,467,3757,0.921,{}
2025-10-26T18:25:01.092912+00:00,Jrvezh_Yerevan_to_Almast_railway_station_AB,40.1883,44.5957,40.2051,44.5505,662,754,5744,0.878,{}
2025-10-26T18:25:01.092912+00:00,Jrvezh_Yerevan_to_Almast_railway_station_BA,40.2051,44.5505,40.1883,44.5957,715,787,5699,0.909,{}
2025-10-26T18:25:01.092912+00:00,Winter_Park_Yerevan_to_Shangri_La_Yerevan_AB,40.2119,44.5306,40.2526,44.5895,798,821,8158,0.972,{}
2025-10-26T18:25:01.092912+00:00,Winter_Park_Yerevan_to_Shangri_La_Yerevan_BA,40.2526,44.5895,40.2119,44.5306,757,851,8234,0.89,{}
2025-10-26T18:25:01.092912+00:00,Jrvezh_Yerevan_to_Shangri_La_Yerevan_AB,40.1883,44.5957,40.2526,44.5895,674,668,9691,1.009,{}
2025-10-26T18:25:01.092912+00:00,Jrvezh_Yerevan_to_Shangri_La_Yerevan_BA,40.2526,44.5895,40.1883,44.5957,689,796,9692,0.866,{}
2025-10-26T18:25:01.092912+00:00,Barekamutyun_to_Yerevan_Park_AB,40.1969,44.4951,40.1753,44.5072,635,738,4602,0.86,{}
2025-10-26T18:25:01.092912+00:00,Barekamutyun_to_Yerevan_Park_BA,40.1753,44.5072,40.1969,44.4951,501,565,3720,0.887,{}
2025-10-26T18:25:01.092912+00:00,Barekamutyun_to_Khatchatur_Abovyan_Square_AB,40.1969,44.4951,40.1916,44.5282,482,492,4088,0.98,{}
2025-10-26T18:25:01.092912+00:00,Barekamutyun_to_Khatchatur_Abovyan_Square_BA,40.1916,44.5282,40.1969,44.4951,467,532,4617,0.878,{}
2025-10-26T18:25:01.092912+00:00,Yeritasardakan_to_Republic_Square_AB,40.1862,44.5199,40.178,44.5129,397,409,1506,0.971,{}
2025-10-26T18:25:01.092912+00:00,Yeritasardakan_to_Republic_Square_BA,40.178,44.5129,40.1862,44.5199,397,464,1874,0.856,{}
2025-10-26T18:25:01.092912+00:00,Republic_Square_to_Noy_Factory_AB,40.178,44.5129,40.1829,44.5164,225,260,1235,0.865,{}
2025-10-26T18:25:01.092912+00:00,Republic_Square_to_Noy_Factory_BA,40.1829,44.5164,40.178,44.5129,202,226,1032,0.894,{}
2025-10-26T18:30:01.754841+00:00,Khatchatur_Abovyan_Square_to_Charbakh_AB,40.1916,44.5282,40.1406,44.4708,1012,1150,10671,0.88,{}
2025-10-26T18:30:01.754841+00:00,Khatchatur_Abovyan_Square_to_Charbakh_BA,40.1406,44.4708,40.1916,44.5282,1159,1346,10975,0.861,{}
2025-10-26T18:30:01.754841+00:00,Charbakh_to_Argavand_AB,40.1406,44.4708,40.1558,44.4385,576,659,4593,0.874,{}
2025-10-26T18:30:01.754841+00:00,Charbakh_to_Argavand_BA,40.1558,44.4385,40.1406,44.4708,572,717,4772,0.798,{}
2025-10-26T18:30:01.754841+00:00,Zvartnots_Airport_to_Republic_Square_AB,40.1523,44.3968,40.178,44.5129,1447,1562,13106,0.926,{}
2025-10-26T18:30:01.754841+00:00,Zvartnots_Airport_to_Republic_Square_BA,40.178,44.5129,40.1523,44.3968,1243,1248,11965,0.996,{}
2025-10-26T18:30:01.754841+00:00,Noy_factory_to_Aram_Khachaturian_Concert_Hall_AB,40.1829,44.5164,40.1863,44.5151,226,219,723,1.032,{}
2025-10-26T18:30:01.754841+00:00,Noy_factory_to_Aram_Khachaturian_Concert_Hall_BA,40.1863,44.5151,40.1829,44.5164,174,176,542,0.989,{}
2025-10-26T18:30:01.754841+00:00,Barekamutyun_to_Aram_Khachaturian_Concert_Hall_AB,40.1969,44.4951,40.1863,44.5151,441,516,2973,0.855,{}
2025-10-26T18:30:01.754841+00:00,Barekamutyun_to_Aram_Khachaturian_Concert_Hall_BA,40.1863,44.5151,40.1969,44.4951,386,447,2582,0.864,{}
2025-10-26T18:30:01.754841+00:00,Khatchatur_Abovyan_Square_to_Shangri_La_Yerevan_AB,40.1916,44.5282,40.2526,44.5895,801,887,10130,0.903,{}
2025-10-26T18:30:01.754841+00:00,Khatchatur_Abovyan_Square_to_Shangri_La_Yerevan_BA,40.2526,44.5895,40.1916,44.5282,893,991,10562,0.901,{}
2025-10-26T18:30:01.754841+00:00,Khatchatur_Abovyan_Square_to_Winter_Park_AB,40.1916,44.5282,40.2119,44.5306,466,513,3757,0.908,{}
2025-10-26T18:30:01.754841+00:00,Khatchatur_Abovyan_Square_to_Winter_Park_BA,40.2119,44.5306,40.1916,44.5282,444,476,3936,0.933,{}
2025-10-26T18:30:01.754841+00:00,Barekamutyun_to_Almast_railway_station_AB,40.1969,44.4951,40.2051,44.5505,859,1024,6414,0.839,{}
2025-10-26T18:30:01.754841+00:00,Barekamutyun_to_Almast_railway_station_BA,40.2051,44.5505,40.1969,44.4951,767,940,5882,0.816,{}
2025-10-26T18:30:01.754841+00:00,Datvashen_to_Embassy_of_the_USA_AB,40.2168,44.487,40.1647,44.4813,748,849,6819,0.881,{}
2025-10-26T18:30:01.754841+00:00,Datvashen_to_Embassy_of_the_USA_BA,40.1647,44.4813,40.2168,44.487,776,861,7134,0.901,{}
2025-10-26T18:30:01.754841+00:00,Datvashen_to_Yerevan_Park_AB,40.2168,44.487,40.1753,44.5072,778,1002,6743,0.776,{}
2025-10-26T18:30:01.754841+00:00,Datvashen_to_Yerevan_Park_BA,40.1753,44.5072,40.2168,44.487,783,901,6407,0.869,{}
2025-10-26T18:30:01.754841+00:00,Aram_Khachaturian_Concert_Hall_to_Red_Hotel_Yerevan_AB,40.1863,44.5151,40.1656,44.5164,504,611,3293,0.825,{}
2025-10-26T18:30:01.754841+00:00,Aram_Khachaturian_Concert_Hall_to_Red_Hotel_Yerevan_BA,40.1656,44.5164,40.1863,44.5151,585,698,3270,0.838,{}
2025-10-26T18:30:01.754841+00:00,Khatchatur_Abovyan_Square_to_Aram_Khachaturian_Concert_Hall_AB,40.1916,44.5282,40.1863,44.5151,279,360,1869,0.775,{}
2025-10-26T18:30:01.754841+00:00,Khatchatur_Abovyan_Square_to_Aram_Khachaturian_Concert_Hall_BA,40.1863,44.5151,40.1916,44.5282,284,328,1547,0.866,{}
2025-10-26T18:30:01.754841+00:00,Khatchatur_Abovyan_Square_to_Nork_Marash_Yerevan_AB,40.1916,44.5282,40.1813,44.5405,530,630,4808,0.841,{}
2025-10-26T18:30:01.754841+00:00,Khatchatur_Abovyan_Square_to_Nork_Marash_Yerevan_BA,40.1813,44.5405,40.1916,44.5282,395,462,3517,0.855,{}
2025-10-26T18:30:01.754841+00:00,Matenadaran_to_Embassy_of_Germany_Yerevan_AB,40.1921,44.5211,40.1762,44.5163,464,545,3578,0.851,{}
2025-10-26T18:30:01.754841+00:00,Matenadaran_to_Embassy_of_Germany_Yerevan_BA,40.1762,44.5163,40.1921,44.5211,566,693,2971,0.817,{}
2025-10-26T18:30:01.754841+00:00,Embassy_of_Germany_Yerevan_to_State_Museum_of_Nature_of_Armenia_Yerevan_AB,40.1762,44.5163,40.1656,44.5127,244,276,1343,0.884,{}
2025-10-26T18:30:01.754841+00:00,Embassy_of_Germany_Yerevan_to_State_Museum_of_Nature_of_Armenia_Yerevan_BA,40.1656,44.5127,40.1762,44.5163,291,386,1739,0.754,{}
2025-10-26T18:30:01.754841+00:00,Sasuntsi_Davit_Statue_to_Eurobaza_Yerevan_AB,40.1553,44.5094,40.1208,44.5145,527,587,4432,0.898,{}
2025-10-26T18:30:01.754841+00:00,Sasuntsi_Davit_Statue_to_Eurobaza_Yerevan_BA,40.1208,44.5145,40.1553,44.5094,593,658,4533,0.901,{}
2025-10-26T18:30:01.754841+00:00,Shengavit_Yerevan_to_Ajapnyak_Yerevan_AB,40.1512,44.4832,40.2048,44.4614,875,1012,8324,0.865,{}
2025-10-26T18:30:01.754841+00:00,Shengavit_Yerevan_to_Ajapnyak_Yerevan_BA,40.2048,44.4614,40.1512,44.4832,749,857,7282,0.874,{}
2025-10-26T18:30:01.754841+00:00,Ajapnyak_Yerevan_to_Zovuni_Yerevan_AB,40.2048,44.4614,40.2256,44.5096,590,678,6869,0.87,{}
2025-10-26T18:30:01.754841+00:00,Ajapnyak_Yerevan_to_Zovuni_Yerevan_BA,40.2256,44.5096,40.2048,44.4614,530,564,6275,0.94,{}
2025-10-26T18:30:01.754841+00:00,Ajapnyak_Yerevan_to_Proshyan_Yerevan_AB,40.2048,44.4614,40.2509,44.4218,629,666,8313,0.944,{}
2025-10-26T18:30:01.754841+00:00,Ajapnyak_Yerevan_to_Proshyan_Yerevan_BA,40.2509,44.4218,40.2048,44.4614,1070,1035,18737,1.034,{}
2025-10-26T18:30:01.754841+00:00,Republic_Square_Yerevan_to_Sasuntsi_Davit_Statue_Yerevan_AB,40.178,44.5129,40.1553,44.5094,425,485,2765,0.876,{}
2025-10-26T18:30:01.754841+00:00,Republic_Square_Yerevan_to_Sasuntsi_Davit_Statue_Yerevan_BA,40.1553,44.5094,40.178,44.5129,403,493,2738,0.817,{}
2025-10-26T18:30:01.754841+00:00,Ararat_Museum_Yerevan_to_Hotel_Aleppo_Yerevan_AB,40.1738,44.5013,40.1872,44.4614,475,473,4784,1.004,{}
2025-10-26T18:30:01.754841+00:00,Ararat_Museum_Yerevan_to_Hotel_Aleppo_Yerevan_BA,40.1872,44.4614,40.1738,44.5013,624,689,6908,0.906,{}
2025-10-26T18:30:01.754841+00:00,Argavand_Yerevan_to_Bangladesh_Mall_Yerevan_AB,40.1525,44.4473,40.1601,44.44,227,252,2491,0.901,{}
2025-10-26T18:30:01.754841+00:00,Argavand_Yerevan_to_Bangladesh_Mall_Yerevan_BA,40.1601,44.44,40.1525,44.4473,218,215,1835,1.014,{}
2025-10-26T18:30:01.754841+00:00,Central_Cemetery_Tomakh_Yerevan_to_Jrvezh_Yerevan_AB,40.2112,44.5732,40.1883,44.5957,410,468,3809,0.876,{}
2025-10-26T18:30:01.754841+00:00,Central_Cemetery_Tomakh_Yerevan_to_Jrvezh_Yerevan_BA,40.1883,44.5957,40.2112,44.5732,433,467,3757,0.927,{}
2025-10-26T18:30:01.754841+00:00,Jrvezh_Yerevan_to_Almast_railway_station_AB,40.1883,44.5957,40.2051,44.5505,649,754,5744,0.861,{}
2025-10-26T18:30:01.754841+00:00,Jrvezh_Yerevan_to_Almast_railway_station_BA,40.2051,44.5505,40.1883,44.5957,679,787,5699,0.863,{}
2025-10-26T18:30:01.754841+00:00,Winter_Park_Yerevan_to_Shangri_La_Yerevan_AB,40.2119,44.5306,40.2526,44.5895,783,821,8158,0.954,{}
2025-10-26T18:30:01.754841+00:00,Winter_Park_Yerevan_to_Shangri_La_Yerevan_BA,40.2526,44.5895,40.2119,44.5306,752,851,8234,0.884,{}
2025-10-26T18:30:01.754841+00:00,Jrvezh_Yerevan_to_Shangri_La_Yerevan_AB,40.1883,44.5957,40.2526,44.5895,674,668,9691,1.009,{}
2025-10-26T18:30:01.754841+00:00,Jrvezh_Yerevan_to_Shangri_La_Yerevan_BA,40.2526,44.5895,40.1883,44.5957,682,796,9692,0.857,{}
2025-10-26T18:30:01.754841+00:00,Barekamutyun_to_Yerevan_Park_AB,40.1969,44.4951,40.1753,44.5072,634,738,4602,0.859,{}
2025-10-26T18:30:01.754841+00:00,Barekamutyun_to_Yerevan_Park_BA,40.1753,44.5072,40.1969,44.4951,500,565,3720,0.885,{}
2025-10-26T18:30:01.754841+00:00,Barekamutyun_to_Khatchatur_Abovyan_Square_AB,40.1969,44.4951,40.1916,44.5282,479,492,4088,0.974,{}
2025-10-26T18:30:01.754841+00:00,Barekamutyun_to_Khatchatur_Abovyan_Square_BA,40.1916,44.5282,40.1969,44.4951,468,532,4617,0.88,{}
2025-10-26T18:30:01.754841+00:00,Yeritasardakan_to_Republic_Square_AB,40.1862,44.5199,40.178,44.5129,403,409,1506,0.985,{}
2025-10-26T18:30:01.754841+00:00,Yeritasardakan_to_Republic_Square_BA,40.178,44.5129,40.1862,44.5199,396,464,1874,0.853,{}
2025-10-26T18:30:01.754841+00:00,Republic_Square_to_Noy_Factory_AB,40.178,44.5129,40.1829,44.5164,227,260,1235,0.873,{}
2025-10-26T18:30:01.754841+00:00,Republic_Square_to_Noy_Factory_BA,40.1829,44.5164,40.178,44.5129,202,226,1032,0.894,{}
2025-10-26T18:35:05.191512+00:00,Khatchatur_Abovyan_Square_to_Charbakh_AB,40.1916,44.5282,40.1406,44.4708,1010,1150,10671,0.878,{}
2025-10-26T18:35:05.191512+00:00,Khatchatur_Abovyan_Square_to_Charbakh_BA,40.1406,44.4708,40.1916,44.5282,1175,1346,10975,0.873,{}
2025-10-26T18:35:05.191512+00:00,Charbakh_to_Argavand_AB,40.1406,44.4708,40.1558,44.4385,575,659,4593,0.873,{}
2025-10-26T18:35:05.191512+00:00,Charbakh_to_Argavand_BA,40.1558,44.4385,40.1406,44.4708,566,717,4772,0.789,{}
2025-10-26T18:35:05.191512+00:00,Zvartnots_Airport_to_Republic_Square_AB,40.1523,44.3968,40.178,44.5129,1426,1562,13106,0.913,{}
2025-10-26T18:35:05.191512+00:00,Zvartnots_Airport_to_Republic_Square_BA,40.178,44.5129,40.1523,44.3968,1197,1248,11965,0.959,{}
2025-10-26T18:35:05.191512+00:00,Noy_factory_to_Aram_Khachaturian_Concert_Hall_AB,40.1829,44.5164,40.1863,44.5151,211,219,723,0.963,{}
2025-10-26T18:35:05.191512+00:00,Noy_factory_to_Aram_Khachaturian_Concert_Hall_BA,40.1863,44.5151,40.1829,44.5164,172,176,542,0.977,{}
2025-10-26T18:35:05.191512+00:00,Barekamutyun_to_Aram_Khachaturian_Concert_Hall_AB,40.1969,44.4951,40.1863,44.5151,438,516,2973,0.849,{}
2025-10-26T18:35:05.191512+00:00,Barekamutyun_to_Aram_Khachaturian_Concert_Hall_BA,40.1863,44.5151,40.1969,44.4951,375,447,2582,0.839,{}
2025-10-26T18:35:05.191512+00:00,Khatchatur_Abovyan_Square_to_Shangri_La_Yerevan_AB,40.1916,44.5282,40.2526,44.5895,817,887,10130,0.921,{}
2025-10-26T18:35:05.191512+00:00,Khatchatur_Abovyan_Square_to_Shangri_La_Yerevan_BA,40.2526,44.5895,40.1916,44.5282,884,991,10562,0.892,{}
2025-10-26T18:35:05.191512+00:00,Khatchatur_Abovyan_Square_to_Winter_Park_AB,40.1916,44.5282,40.2119,44.5306,486,513,3757,0.947,{}
2025-10-26T18:35:05.191512+00:00,Khatchatur_Abovyan_Square_to_Winter_Park_BA,40.2119,44.5306,40.1916,44.5282,455,476,3936,0.956,{}
2025-10-26T18:35:05.191512+00:00,Barekamutyun_to_Almast_railway_station_AB,40.1969,44.4951,40.2051,44.5505,834,1024,6414,0.814,{}
2025-10-26T18:35:05.191512+00:00,Barekamutyun_to_Almast_railway_station_BA,40.2051,44.5505,40.1969,44.4951,752,940,5882,0.8,{}
2025-10-26T18:35:05.191512+00:00,Datvashen_to_Embassy_of_the_USA_AB,40.2168,44.487,40.1647,44.4813,736,849,6819,0.867,{}
2025-10-26T18:35:05.191512+00:00,Datvashen_to_Embassy_of_the_USA_BA,40.1647,44.4813,40.2168,44.487,772,861,7134,0.897,{}
2025-10-26T18:35:05.191512+00:00,Datvashen_to_Yerevan_Park_AB,40.2168,44.487,40.1753,44.5072,765,1002,6743,0.763,{}
2025-10-26T18:35:05.191512+00:00,Datvashen_to_Yerevan_Park_BA,40.1753,44.5072,40.2168,44.487,724,901,6407,0.804,{}
2025-10-26T18:35:05.191512+00:00,Aram_Khachaturian_Concert_Hall_to_Red_Hotel_Yerevan_AB,40.1863,44.5151,40.1656,44.5164,475,611,3293,0.777,{}
2025-10-26T18:35:05.191512+00:00,Aram_Khachaturian_Concert_Hall_to_Red_Hotel_Yerevan_BA,40.1656,44.5164,40.1863,44.5151,582,698,3270,0.834,{}
2025-10-26T18:35:05.191512+00:00,Khatchatur_Abovyan_Square_to_Aram_Khachaturian_Concert_Hall_AB,40.1916,44.5282,40.1863,44.5151,286,360,1869,0.794,{}
2025-10-26T18:35:05.191512+00:00,Khatchatur_Abovyan_Square_to_Aram_Khachaturian_Concert_Hall_BA,40.1863,44.5151,40.1916,44.5282,282,328,1547,0.86,{}
2025-10-26T18:35:05.191512+00:00,Khatchatur_Abovyan_Square_to_Nork_Marash_Yerevan_AB,40.1916,44.5282,40.1813,44.5405,534,630,4808,0.848,{}
2025-10-26T18:35:05.191512+00:00,Khatchatur_Abovyan_Square_to_Nork_Marash_Yerevan_BA,40.1813,44.5405,40.1916,44.5282,396,462,3517,0.857,{}
2025-10-26T18:35:05.191512+00:00,Matenadaran_to_Embassy_of_Germany_Yerevan_AB,40.1921,44.5211,40.1762,44.5163,469,545,3578,0.861,{}
2025-10-26T18:35:05.191512+00:00,Matenadaran_to_Embassy_of_Germany_Yerevan_BA,40.1762,44.5163,40.1921,44.5211,550,693,2971,0.794,{}
2025-10-26T18:35:05.191512+00:00,Embassy_of_Germany_Yerevan_to_State_Museum_of_Nature_of_Armenia_Yerevan_AB,40.1762,44.5163,40.1656,44.5127,250,276,1343,0.906,{}
2025-10-26T18:35:05.191512+00:00,Embassy_of_Germany_Yerevan_to_State_Museum_of_Nature_of_Armenia_Yerevan_BA,40.1656,44.5127,40.1762,44.5163,303,386,1739,0.785,{}
2025-10-26T18:35:05.191512+00:00,Sasuntsi_Davit_Statue_to_Eurobaza_Yerevan_AB,40.1553,44.5094,40.1208,44.5145,529,587,4432,0.901,{}
2025-10-26T18:35:05.191512+00:00,Sasuntsi_Davit_Statue_to_Eurobaza_Yerevan_BA,40.1208,44.5145,40.1553,44.5094,606,658,4533,0.921,{}
2025-10-26T18:35:05.191512+00:00,Shengavit_Yerevan_to_Ajapnyak_Yerevan_AB,40.1512,44.4832,40.2048,44.4614,877,1012,8324,0.867,{}
2025-10-26T18:35:05.191512+00:00,Shengavit_Yerevan_to_Ajapnyak_Yerevan_BA,40.2048,44.4614,40.1512,44.4832,769,857,7282,0.897,{}
2025-10-26T18:35:05.191512+00:00,Ajapnyak_Yerevan_to_Zovuni_Yerevan_AB,40.2048,44.4614,40.2256,44.5096,632,678,6869,0.932,{}
2025-10-26T18:35:05.191512+00:00,Ajapnyak_Yerevan_to_Zovuni_Yerevan_BA,40.2256,44.5096,40.2048,44.4614,553,564,6275,0.98,{}
2025-10-26T18:35:05.191512+00:00,Ajapnyak_Yerevan_to_Proshyan_Yerevan_AB,40.2048,44.4614,40.2509,44.4218,635,666,8313,0.953,{}
2025-10-26T18:35:05.191512+00:00,Ajapnyak_Yerevan_to_Proshyan_Yerevan_BA,40.2509,44.4218,40.2048,44.4614,1079,1035,18737,1.043,{}
2025-10-26T18:35:05.191512+00:00,Republic_Square_Yerevan_to_Sasuntsi_Davit_Statue_Yerevan_AB,40.178,44.5129,40.1553,44.5094,436,485,2765,0.899,{}
2025-10-26T18:35:05.191512+00:00,Republic_Square_Yerevan_to_Sasuntsi_Davit_Statue_Yerevan_BA,40.1553,44.5094,40.178,44.5129,433,493,2738,0.878,{}
